,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,-2.624%," 197,404 "," 192,224.75 "
109,11/15/2016,0.88,2154.75,2174.75,2154,2174.25,19,2174.5,6915,40285,0.005090909,0.273116985,0.186709072,0.204881417,0.596471906,-0.223053762,0,-0.87,1227.4,2.505,0.002040899,0.489818182,1.318341398,,,,,,,
110,11/16/2016,-0.31,2174.25,2179.75,2163.75,2167.5,6.75,2167.75,8020,43981,0.002727273,0.278689657,0.18122276,0.198069794,0.577362347,-0.214916827,0,-1.46,1226.9,2.4675,0.002011166,0.455090909,1.344310194,,,,,,,
111,11/17/2016,0.54,2168.5,2180.75,2167.25,2180,11.75,2179.5,7148,47018,0.017454545,0.286404941,0.175952746,0.191097874,0.558148494,-0.206243002,0,1.56,1219.6,2.491,0.002042473,0.476,1.352514257,,,,,,,
112,11/18/2016,-0.17,2179.5,2182.5,2171.75,2175.5,3.75,2175.75,9334,49889,0.016,0.287542011,0.170342281,0.182887128,0.536116537,-0.195431975,0,-0.29,1211.6,2.4675,0.002036563,0.479818182,1.350002045,,,,,,,
113,11/21/2016,0.56,2175,2191.25,2174,2188.75,12.25,2188,5964,54642,0.017090909,0.309123761,0.164723737,0.173374667,0.511473071,-0.182025597,0,1.83,1212.7,2.515,0.002073885,0.523636364,1.354071178,,,,,,,
114,11/22/2016,0.33,2188,2198,2186.75,2196.5,7.25,2195.25,8752,56009,0.017636364,0.328258639,0.159469921,0.163506023,0.486481966,-0.167542124,0,1.06,1214.1,2.5445,0.002095791,0.568909091,1.328935348,,,,,,,
115,11/23/2016,0.02,2195.75,2198.25,2187.25,2196,0.5,2195.75,9176,58488,0.017636364,0.306755089,0.153790399,0.152283868,0.458358135,-0.150777338,0,4.34,1192.4,2.6075,0.002186766,0.633454545,1.422770144,,,,,,,
116,11/25/2016,0.48,2195.75,2206.25,2192.75,2206.25,10.5,2206.25,8839,61883,0.032181818,0.317519291,0.148253274,0.139981726,0.428216727,-0.131710179,0,3.31,1181,2.668,0.002259102,0.680727273,1.467840256,,,,,,,
117,11/28/2016,-0.48,2203.25,2204.25,2193.5,2195.25,10.5,2195.75,11355,65693,0.069454545,0.348196471,0.144176378,0.130331808,0.404839993,-0.116487237,0,-1.5,1193.8,2.6565,0.002225247,0.650363636,1.495610817,,,,,,,
118,11/29/2016,0.14,2195.25,2204.25,2191.5,2198.5,3,2198.75,20603,72421,0.041090909,0.344961056,0.140219473,0.120311882,0.380843238,-0.100404291,0,-1.8,1190.8,2.602,0.002185086,0.599272727,1.530682315,,,,,,,
119,11/30/2016,-0.23,2197.75,2208.25,2192.25,2193.75,5,2193.75,15818,77686,0.062,0.335470312,0.141282575,0.121792107,0.384866789,-0.102301639,0,2.36,1173.9,2.6255,0.002236562,0.639090909,1.547698737,,,,,,,
120,12/1/2016,-0.31,2194,2197.75,2180.75,2186.25,6.75,2187,18342,82368,0.064,0.355719854,0.142844988,0.1240023,0.390849587,-0.105159611,0,0.75,1169.4,2.635,0.002253292,0.610545455,1.530505143,,,,,,,
121,12/2/2016,-0.01,2185.5,2191.75,2179.25,2185.5,0.25,2186.75,27062,88403,0.042545455,0.360304108,0.146064401,0.127324443,0.400713288,-0.108584485,0,-1.33,1177.8,2.6185,0.002223213,0.571818182,1.552413999,,,,,,,
122,12/5/2016,0.56,2179,2203.75,2174.25,2199.75,12.25,2199,53138,94875,0.057454545,0.375136897,0.149128216,0.130789047,0.41070631,-0.112449877,0,2.9,1176.5,2.6915,0.002287718,0.614181818,1.583836985,,,,,,,
123,12/6/2016,0.26,2199.75,2206.5,2195,2206.25,5.75,2204.75,104724,113530,0.067090909,0.365792998,0.152289373,0.133906678,0.420102729,-0.115523983,0,-0.09,1170.1,2.6745,0.002285702,0.625636364,1.576269346,,,,,,,
124,12/7/2016,1.21,2205.75,2235.75,2201.5,2231.5,26.75,2231.5,322945,163371,0.090545455,0.289640744,0.15402828,0.13507427,0.42417682,-0.11612026,0,-1.93,1177.5,2.6395,0.002241614,0.585636364,1.612948489,,,,,,,
125,12/8/2016,0.49,2231.25,2246,2227.75,2242.5,11,2242.5,798380,327473,0.077818182,0.340007749,0.158403839,0.137152188,0.432708214,-0.115900537,0,-0.25,1172.4,2.6215,0.002236012,0.607454545,1.592894196,,,,,,,
126,12/9/2016,0.55,2241.5,2255.75,2239.75,2255.75,12.25,2254.75,1602176,686875,0.077454545,0.345813401,0.162123047,0.139433149,0.440989345,-0.116743251,0,1.73,1161.9,2.643,0.002274722,0.621272727,1.59938073,,,,,,,
127,12/12/2016,-0.19,2255.25,2264.75,2246.75,2250.5,4.25,2250.5,1944827,1154579,0.082545455,0.351174147,0.166095553,0.14167336,0.449442274,-0.117251167,0,-1.45,1165.8,2.6135,0.002241808,0.588363636,1.62329884,,,,,,,
128,12/13/2016,0.77,2250.25,2273,2247.75,2268,17.25,2267.75,2308754,1706174,0.112181818,0.328854277,0.169430783,0.143327092,0.456084968,-0.117223402,0,-0.2,1159,2.593,0.002237274,0.589636364,1.622640696,,,,,,,
129,12/14/2016,-0.69,2268,2272.5,2243,2252,15.75,2252,2261279,2245145,0.088363636,0.346785667,0.173514283,0.145144221,0.463802726,-0.11677416,0,-0.15,1163.7,2.5995,0.002233823,0.592545455,1.62114068,,,,,,,
130,12/15/2016,0.29,2251.75,2267.75,2247.25,2259.75,6.5,2258.5,1963407,2592645,0.084727273,0.345761131,0.178746918,0.146086055,0.470919029,-0.113425192,0,2.82,1129.8,2.595,0.002296867,0.619454545,1.645871848,,,,,,,
131,12/16/2016,-0.14,2259.5,2264,2249.5,2255.75,3.25,2255.25,1406487,2678369,0.094909091,0.347176316,0.184042366,0.146828363,0.477699091,-0.109614359,0,-2.05,1137.4,2.559,0.002249868,0.581090909,1.683318672,,,,,,,
132,12/19/2016,-0.02,2251,2258.25,2248.75,2255.25,4.75,2254.75,1604,7986,0.084363636,0.334692239,0.188909731,0.147312537,0.483534806,-0.105715343,0,-3.01,1142.7,2.4935,0.002182113,0.496909091,1.745041518,,,,,,,
133,12/20/2016,0.29,2256.25,2264,2255,2261.75,6.5,2261.25,655,8559,0.095454545,0.330749673,0.193627495,0.147629984,0.488887463,-0.101632473,0,0.96,1133.6,2.4975,0.002203158,0.523090909,1.740910652,,,,,,,
134,12/21/2016,-0.28,2262.25,2262.5,2253,2253,6.25,2255,2184,8656,0.097636364,0.355709303,0.199359565,0.147692606,0.494744777,-0.096025646,0,-0.21,1133.2,2.4915,0.002198641,0.479090909,1.728019925,,,,,,,
135,12/22/2016,-0.08,2253.25,2255.25,2246.25,2252.5,1.75,2253.25,1635,9592,0.088545455,0.36087788,0.205170004,0.147645558,0.500461119,-0.090121111,0,0.26,1130.7,2.4925,0.002204387,0.484727273,1.726767323,,,,,,,
136,12/23/2016,0.06,2252,2255.25,2249,2253.5,1.25,2254.5,418,9665,0.087090909,0.358904505,0.211017943,0.147241275,0.505500493,-0.083464608,0,-1.06,1133.6,2.4725,0.002181104,0.45,1.738451844,,,,,,,
137,12/27/2016,0.04,2254.25,2264,2252.5,2255.25,1,2255.5,1648,9650,0.096181818,0.36165238,0.217206097,0.14626921,0.509744517,-0.075332323,0,0.97,1138.8,2.508,0.002202318,0.458909091,1.739863418,,,,,,,
138,12/28/2016,-0.7,2256.75,2262.25,2238.25,2239.5,15.75,2239.75,2848,9852,0.072909091,0.370044427,0.223138561,0.145719973,0.514578508,-0.068301386,0,-0.76,1140.9,2.4935,0.002185555,0.428909091,1.746505159,,,,,,,
139,12/29/2016,-0.01,2241.5,2244.25,2234,2240.75,0.25,2239.5,966,10794,0.093454545,0.371748185,0.229030908,0.145043957,0.519118822,-0.061057005,0,-1.86,1158.1,2.484,0.002144892,0.398545455,1.771798018,,,,,,,
140,12/30/2016,-0.4,2241,2247,2222.5,2228,9,2230.5,1702,10832,0.088727273,0.357790034,0.234656396,0.143903585,0.522463566,-0.053150773,0,1.28,1151.7,2.502,0.002172441,0.426727273,1.773293707,,,,,,,
141,1/3/2017,0.74,2235.75,2253.75,2234,2246.75,16.5,2247,2292,10946,0.106727273,0.312638179,0.2392549,0.142241357,0.523737614,-0.045227814,0,-1.64,1163.2,2.4855,0.002136778,0.448363636,1.739764526,,,,,,,
142,1/4/2017,0.51,2246.25,2261,2245.75,2258.5,11.5,2258.5,3076,12196,0.115272727,0.322107191,0.244114471,0.1403774,0.524869272,-0.036640329,0,2.41,1166.5,2.5525,0.00218817,0.498545455,1.756038701,,,,,,,
143,1/5/2017,0,2259,2260,2248.5,2258.75,,2258.5,6209,14014,0.118727273,0.318620692,0.248812184,0.138419917,0.525652017,-0.028027649,0,-2.1,1182.6,2.5335,0.002142314,0.464909091,1.788068348,,,,,,,
144,1/6/2017,0.32,2258.25,2270.75,2252.75,2265,7.25,2265.75,1918,17296,0.116727273,0.328332281,0.253927262,0.136001187,0.525929635,-0.018075111,0,1.02,1174.8,2.5425,0.002164198,0.493818182,1.783874779,,,,,,,
145,1/9/2017,-0.29,2265.75,2269.25,2258,2258.5,6.5,2259.25,1074,17334,0.106363636,0.342297371,0.25957287,0.133021319,0.525615509,-0.006469769,0,-1.26,1186.3,2.535,0.002136896,0.482727273,1.792990936,,,,,,,
146,1/10/2017,-0.07,2259.5,2268,2253.75,2258.25,1.5,2257.75,1182,17388,0.105818182,0.327664097,0.26495684,0.129568945,0.52409473,0.00581895,0,2.87,1186.9,2.609,0.002198163,0.537454545,1.819374351,,,,,,,
147,1/11/2017,0.31,2257.75,2265.5,2249.5,2265,7,2264.75,1769,17707,0.113636364,0.316677093,0.270018865,0.125936111,0.521891087,0.018146642,0,-1.02,1198,2.6065,0.00217571,0.525636364,1.827471197,,,,,,,
148,1/12/2017,-0.32,2264,2264.25,2243,2258.75,7.25,2257.5,2873,17938,0.099636364,0.302396705,0.275035992,0.121470558,0.517977108,0.032094876,0,2.03,1201.2,2.6665,0.002219863,0.552909091,1.838695867,,,,,,,
149,1/13/2017,0.41,2259,2267.5,2255,2265,9.25,2266.75,1277,18981,0.112363636,0.311888283,0.280412388,0.116232559,0.512877507,0.047947269,0,1,1197.5,2.685,0.002242171,0.546363636,1.836408899,,,,,,,
150,1/17/2017,-0.43,2264.25,2264.25,2251.75,2256.5,9.75,2257,1375,19067,0.107818182,0.337782965,0.286232852,0.110715548,0.507663949,0.064801756,0,-3.75,1214.3,2.6205,0.002158033,0.462909091,1.924976838,,,,,,,
151,1/18/2017,0.18,2257,2262.5,2253,2259.5,4,2261,1892,19126,0.120181818,0.342193055,0.29221828,0.104388017,0.500994313,0.083442247,0,-0.26,1213.5,2.612,0.002152452,0.447090909,1.927318875,,,,,,,
152,1/19/2017,-0.22,2260.75,2263.5,2247.75,2255.75,5,2256,1796,19443,0.115818182,0.340367689,0.298398689,0.09656281,0.491524308,0.105273069,0,0.65,1202.7,2.6055,0.002166376,0.445636364,1.927131589,,,,,,,
153,1/20/2017,0.19,2256.75,2267,2254.25,2261,4.25,2260.25,2475,20110,0.122727273,0.343234449,0.304716223,0.087320965,0.479358153,0.130074294,0,0.3,1206,2.6205,0.002172886,0.436545455,1.926608244,,,,,,,
154,1/23/2017,-0.17,2260,2261.75,2246.25,2255.75,3.75,2256.5,2644,20373,0.133636364,0.345245027,0.310986668,0.076811594,0.464609856,0.157363481,0,-0.02,1216.6,2.643,0.002172448,0.437818182,1.926277057,,,,,,,
155,1/24/2017,0.55,2256.25,2274.75,2254.25,2270.25,12.5,2269,2566,20781,0.153636364,0.339716068,0.31669367,0.066153779,0.449001227,0.184386112,0,2.72,1211.7,2.704,0.002231575,0.514181818,1.932082633,,,,,,,
156,1/25/2017,0.86,2270.75,2290,2269.5,2288.5,19.5,2288.5,4957,21362,0.176727273,0.353090432,0.322799686,0.051985531,0.426770747,0.218828624,0,1.12,1199,2.7055,0.002256464,0.512545455,1.931520432,,,,,,,
157,1/26/2017,0.01,2288.25,2293.75,2284.5,2289.25,0.25,2288.75,2665,23542,0.180181818,0.35746196,0.32900542,0.030726382,0.390458185,0.267552656,0,-0.72,1191,2.668,0.002240134,0.488363636,1.938590328,,,,,,,
158,1/27/2017,-0.21,2288.5,2291.25,2282.25,2284.25,4.75,2284,4898,24662,0.133454545,0.268672891,0.32962758,0.029078676,0.387784931,0.271470228,-0.002797337,0.66,1189.8,2.683,0.002255001,0.428181818,1.878965526,,short,-86," 196,424.00 ",,,
159,1/30/2017,-0.57,2277,2280.5,2258.25,2271,13,2271,9099,26954,0.117454545,0.28297832,0.330319232,0.027432805,0.385184841,0.275453622,0,-1.43,1194.5,2.655,0.002222687,0.339272727,1.848291358,,cover,86," (195,306.00)",,,
160,1/31/2017,-0.08,2271.25,2272.75,2257.25,2272,1.75,2269.25,4554,31392,0.095090909,0.221044423,0.328665148,0.031059614,0.390784377,0.26654592,-0.045501497,1.43,1209.8,2.7275,0.002254505,0.303090909,1.805857622,,short,-87," 197,424.75 ",,,
161,2/1/2017,0,2272,2279.75,2263.25,2269.75,,2269.25,2887,31446,0.088909091,0.208032442,0.326918981,0.034926772,0.396772526,0.257065436,-0.049032994,-0.35,1206.9,2.7115,0.002246665,0.217818182,1.720414131,,,,,,,
162,2/2/2017,0.04,2270,2274.5,2259.5,2269.5,1,2270.25,3290,31800,0.094181818,0.225027753,0.325651492,0.037300442,0.400252377,0.251050608,-0.026022854,-1.86,1218,2.6855,0.002204844,0.151636364,1.729196735,,,,,,,
163,2/3/2017,0.68,2268.75,2288.5,2265.75,2286.25,15.5,2285.75,4663,32904,0.107090909,0.177139779,0.32354515,0.042136526,0.407818202,0.239272099,-0.062132319,-2.72,1219.6,2.616,0.002144966,0.089818182,1.770245318,,,,,,,
164,2/6/2017,-0.2,2287.75,2288.75,2278.5,2281.5,4.5,2281.25,2200,33930,0.087454545,0.199576129,0.322208044,0.04484609,0.411900223,0.232515865,-0.032939736,0.43,1230.9,2.6515,0.002154115,0.113454545,1.765865875,,,,,,,
165,2/7/2017,0.08,2280.75,2289.5,2279,2280.75,1.75,2283,2268,33940,0.094545455,0.185996116,0.320522707,0.04813309,0.416788886,0.224256527,-0.038260412,-1.06,1234.9,2.632,0.002131347,0.120727273,1.760079811,,,,,,,
166,2/8/2017,0.09,2281.25,2286.5,2276,2285,2,2285,4946,34738,0.086363636,0.171768705,0.318438412,0.051967171,0.422372753,0.21450407,-0.042735365,1.04,1238.2,2.6665,0.002153529,0.111272727,1.753590026,,,,,,,
167,2/9/2017,0.61,2285,2302.75,2282.5,2299,14,2299,8535,36548,0.100545455,0.161726322,0.316150854,0.055967578,0.42808601,0.204215697,-0.042489375,-0.29,1235.7,2.6535,0.002147366,0.111272727,1.753590026,,,,,,,
168,2/10/2017,0.37,2299,2310.5,2297.75,2308,8.5,2307.5,4724,40466,0.097090909,0.165298181,0.313535843,0.059547524,0.432630892,0.194440794,-0.029142613,4.38,1234.9,2.768,0.002241477,0.157636364,1.831837737,,,,,,,
169,2/13/2017,0.6,2308.75,2323.75,2308.25,2321.5,13.75,2321.25,16517,41827,0.102,0.173026648,0.310713443,0.062445081,0.435603605,0.185823281,-0.012796633,1.37,1224.8,2.783,0.002272208,0.163272727,1.835139569,,,,,,,
170,2/14/2017,0.46,2321.75,2333,2315,2330.75,10.75,2332,10951,53301,0.11,0.173151965,0.308284296,0.065142282,0.438568859,0.177999732,-0.004847768,-1.61,1224.3,2.737,0.002235563,0.055090909,1.758121759,,,,,,,
171,2/15/2017,0.59,2330.5,2346.75,2326.75,2346,13.75,2345.75,22994,58789,0.112,0.139524324,0.305048023,0.068983159,0.44301434,0.167081706,-0.027557382,-0.49,1231.9,2.7405,0.002224612,-0.014,1.70159903,,,,,,,
172,2/16/2017,-0.2,2345.75,2345.75,2332.25,2341,4.75,2341,9916,77901,0.117090909,0.130148863,0.301083521,0.072626899,0.44633732,0.155829723,-0.02568086,-1.47,1240.2,2.7185,0.002191985,-0.013454545,1.701118606,,,,,,,
173,2/17/2017,0.11,2339.5,2344.25,2332,2344,2.5,2343.5,8219,82589,0.116545455,0.132672697,0.297223733,0.075822596,0.448868926,0.14557854,-0.012905843,-0.23,1237.8,2.707,0.002186945,0.015090909,1.683667594,,,,,,,
174,2/21/2017,0.5,2342.5,2360,2341.75,2355.75,11.75,2355.25,12564,86339,0.129818182,0.171461264,0.29424175,0.07749718,0.44923611,0.139247391,0,1.43,1237.7,2.7455,0.002218227,-0.001818182,1.664239445,,cover,87," (204,906.75)",,,
175,2/22/2017,0.05,2354.75,2359,2350.75,2357.5,1.25,2356.5,7718,87686,0.136363636,0.182921,0.291099953,0.078455431,0.448010814,0.134189092,0,0,1232.1,2.733,0.002218164,-0.015454545,1.661034727,,,,,,,
176,2/23/2017,0.07,2357.5,2363,2348.25,2358.5,1.75,2358.25,13376,90174,0.137818182,0.17521812,0.287734753,0.0793959,0.446526553,0.128942953,0,-4.67,1250.1,2.6435,0.002114631,-0.076181818,1.767619754,,,,,,,
177,2/24/2017,0.1,2357.75,2361.5,2345.25,2359.5,2.25,2360.5,10499,92990,0.129454545,0.146192115,0.283572121,0.080719273,0.445010666,0.122133576,0,0.84,1256.8,2.68,0.0021324,-0.113636364,1.724692526,,,,,,,
178,2/27/2017,0.15,2358.75,2366.25,2356.75,2361.5,3.5,2364,14456,96074,0.127454545,0.146424251,0.279583598,0.081991052,0.443565702,0.115601494,0,0.29,1258.8,2.692,0.002138545,-0.106727273,1.72554989,,,,,,,
179,2/28/2017,-0.23,2361.5,2364,2353.5,2361,5.5,2358.5,29949,103178,0.101272727,0.205987823,0.278062636,0.08257485,0.443212337,0.112912935,0,0.99,1253.9,2.708,0.002159662,-0.053636364,1.713290492,,,,,,,
180,3/1/2017,1.34,2360.25,2397.25,2359.25,2389,31.5,2390,48187,118295,0.116727273,0.229650858,0.276056147,0.082382328,0.440820804,0.11129149,0,1.15,1250,2.7305,0.0021844,-0.028181818,1.720703012,,,,,,,
181,3/2/2017,-0.48,2388.75,2390.75,2374.75,2377.25,11.5,2378.5,23790,140940,0.098,0.213590189,0.273652089,0.082238119,0.438128326,0.109175851,0,-0.34,1232.9,2.684,0.002176981,-0.065818182,1.704092776,,,,,,,
182,3/3/2017,-0.03,2378,2379.5,2370.25,2377.25,0.75,2377.75,29061,149632,0.100909091,0.201540824,0.270931483,0.082101012,0.435133507,0.106729459,0,0.77,1226.5,2.6905,0.00219364,-0.025454545,1.696976416,,,,,,,
183,3/6/2017,-0.24,2377,2377.25,2363.75,2367.25,5.75,2372,57644,168489,0.082545455,0.220706095,0.268965152,0.08198306,0.432931273,0.104999031,0,-1.54,1225.5,2.647,0.002159935,-0.049818182,1.709104694,,,,,,,
184,3/7/2017,-0.38,2368,2372,2361.25,2362.75,9,2363,96630,205918,0.088181818,0.229636661,0.26683517,0.08144382,0.42972281,0.103947531,0,-0.52,1216.1,2.613,0.002148672,-0.056545455,1.710234138,,,,,,,
185,3/8/2017,-0.08,2363.75,2370,2356.5,2360.25,2,2361,306011,244700,0.081454545,0.219365321,0.264537065,0.080957325,0.426451715,0.102622414,0,-0.12,1209.4,2.5955,0.002146106,-0.11,1.66398117,,,,,,,
186,3/9/2017,0.1,2360.25,2366.25,2351,2364.5,2.25,2363.25,809165,422862,0.085818182,0.210075549,0.262044323,0.08047496,0.422994243,0.101094404,0,-0.28,1203.2,2.575,0.002140126,-0.077818182,1.642746899,,,,,,,
187,3/10/2017,0.22,2364.5,2376.25,2359,2368.25,5.25,2368.5,1848310,810266,0.090181818,0.209698521,0.25977171,0.080149644,0.420070999,0.099472422,0,0.75,1201.4,2.5905,0.002156234,-0.009454545,1.596036083,,,,,,,
188,3/13/2017,0.14,2367.75,2372,2364.75,2371.25,3.25,2371.75,1612641,1360269,0.087454545,0.205834443,0.257500524,0.079870472,0.417241469,0.09775958,0,1.05,1203.1,2.6215,0.002178954,-0.007818182,1.597094226,,,,,,,
189,3/14/2017,-0.37,2370.75,2371.5,2354.75,2363.5,8.75,2363,2012727,2009462,0.085818182,0.197487769,0.254623769,0.079113513,0.412850795,0.096396743,0,0.37,1202.6,2.63,0.002186928,0.002727273,1.597649262,,,,,,,
190,3/15/2017,0.74,2363.5,2387.75,2363,2379.25,17.5,2380.5,1771106,2510965,0.100727273,0.211829699,0.251913802,0.077950681,0.407815165,0.09601244,0,0.98,1200.7,2.6515,0.002208295,0.015818182,1.60273804,,,,,,,
191,3/16/2017,-0.06,2379.25,2388.75,2373.5,2379.5,1.5,2379,1604084,2751526,0.098545455,0.21620672,0.249319297,0.076688212,0.402695722,0.095942872,0,-1.41,1227.1,2.6715,0.002177084,0.009454545,1.607775572,,,,,,,
192,3/17/2017,-0.16,2379.25,2382.25,2372.75,2375.25,3.75,2375.25,1260247,2805086,0.094909091,0.215850746,0.246668358,0.075239535,0.397147429,0.096189287,0,0.25,1230.2,2.685,0.002182572,-0.003636364,1.60273304,,,,,,,
193,3/20/2017,-0.35,2369.25,2372.75,2362.5,2366,5,2367,1314,2438,0.101272727,0.219109265,0.243924083,0.073385963,0.390696009,0.097152157,0,-1.22,1234,2.6605,0.002155997,-0.012,1.607944858,,,,,,,
194,3/21/2017,-1.18,2365.5,2375.25,2335,2337.5,28,2339,3399,2615,0.08,0.286129972,0.242367388,0.071508356,0.385384101,0.099350675,0,-2.79,1246.5,2.6125,0.002095868,-0.028909091,1.632441562,,,,,,,
195,3/22/2017,0.01,2337.5,2345.25,2329,2338.75,0.25,2339.25,2308,3196,0.087454545,0.308038331,0.241462811,0.070326133,0.382115078,0.100810544,0,0.2,1249.7,2.6245,0.002100104,-0.048545455,1.622872874,,,,,,,
196,3/23/2017,-0.11,2339.5,2352.5,2335.25,2337.75,2.5,2336.75,2457,3269,0.072,0.342635323,0.242008214,0.071001421,0.384011056,0.100005372,0,0.73,1247.2,2.6385,0.002115539,-0.005454545,1.611256489,,,,,,,
197,3/24/2017,0.2,2339.25,2349,2328.75,2339.25,4.75,2341.5,2727,3360,0.066363636,0.319996535,0.241969838,0.070957884,0.383885606,0.100054071,0,-0.62,1248.5,2.625,0.002102523,-0.060545455,1.578608645,,,,,,,
198,3/27/2017,-0.28,2335,2338.25,2314.75,2336.5,6.5,2335,2219,3415,0.061272727,0.323995016,0.242067553,0.071069006,0.384205566,0.099929541,0,-0.55,1255.7,2.6255,0.002090866,-0.032363636,1.555187215,,,,,,,
199,3/28/2017,0.57,2337.25,2357,2330.75,2349,13.25,2348.25,2740,3652,0.065818182,0.335424579,0.242196504,0.071234669,0.384665842,0.099727166,0,1.68,1255.6,2.6695,0.002126075,-0.020363636,1.565966704,,,,,,,
200,3/29/2017,0.24,2349,2356.25,2346,2354,5.75,2354,1281,4103,0.075454545,0.327263107,0.241923154,0.070871356,0.383665865,0.100180443,0,0.21,1253.7,2.671,0.002130494,0.006363636,1.556935932,,,,,,,
201,3/30/2017,0.33,2353.75,2364,2350.75,2362.25,7.75,2361.75,900,4414,0.082727273,0.354248141,0.2424065,0.071554304,0.385515108,0.099297893,0,0.6,1246.5,2.6715,0.002143201,-0.034909091,1.508966868,,,,,,,
202,3/31/2017,-0.23,2362.5,2363.5,2354.25,2354.75,5.5,2356.25,837,4357,0.072909091,0.368783552,0.24335389,0.072888381,0.389130652,0.097577129,0,-0.95,1249.5,2.6525,0.002122849,-0.033636364,1.508149914,,,,,,,
203,4/3/2017,-0.14,2356.75,2360.25,2337.5,2351.5,3.25,2353,1348,4369,0.076181818,0.409143265,0.245294737,0.075850676,0.396996088,0.093593386,0.012147177,-2.07,1252.3,2.6035,0.002078975,-0.108181818,1.505584777,,buy,83," (195,299.00)",,,
204,4/4/2017,0.03,2352.25,2356,2342,2355.75,0.75,2353.75,1963,4370,0.069272727,0.402263107,0.246937916,0.078260654,0.403459223,0.090416608,0,-0.02,1256.7,2.612,0.002078459,-0.126727273,1.497944338,,sell,-83," 195,361.25 ",,,
205,4/5/2017,-0.42,2356.5,2372,2341.25,2342.5,10,2343.75,2696,5389,0.069454545,0.297492627,0.246205364,0.077580169,0.401365701,0.091045027,0,3.41,1246.9,2.68,0.00214933,0.003454545,1.488321473,,,,,,,
206,4/6/2017,0.31,2342.25,2358.5,2335,2352.25,7.25,2351,2902,5718,0.071818182,0.287294061,0.245207201,0.076670133,0.398547467,0.091866934,0,-1.2,1251.7,2.658,0.002123512,-0.013636364,1.496775997,,,,,,,
207,4/7/2017,-0.06,2352.5,2357.75,2334.25,2350,1.5,2349.5,2022,6168,0.074727273,0.297144107,0.244421317,0.075894256,0.39620983,0.092632805,0,-0.72,1255.6,2.647,0.002108155,-0.038545455,1.496926998,,,,,,,
208,4/10/2017,0.01,2350,2360,2345,2351,0.25,2349.75,1570,6122,0.071454545,0.296601868,0.243573452,0.075025415,0.393624282,0.093522622,0,-1.37,1252.3,2.604,0.002079374,-0.068909091,1.5068371,,,,,,,
209,4/11/2017,-0.06,2351.25,2353,2330.5,2348.75,1.5,2348.25,2526,6130,0.073454545,0.300904937,0.242767269,0.074145745,0.391058758,0.094475779,0,-1.44,1272.5,2.608,0.002049509,-0.094727273,1.518106587,,,,,,,
210,4/12/2017,-0.44,2348.75,2353.25,2335,2336.5,10.25,2338,1423,6728,0.055454545,0.299671063,0.242039178,0.073368648,0.388776473,0.095301883,0,-2.71,1276.4,2.545,0.001993889,-0.193454545,1.50819885,,,,,,,
211,4/13/2017,-0.58,2336.5,2342,2321.25,2324.75,13.5,2324.5,2543,6809,0.029272727,0.265711553,0.240450471,0.071849758,0.384149987,0.096750955,0,0.19,1286.8,2.5705,0.001997591,-0.210363636,1.498381798,,,,,,,
212,4/17/2017,0.75,2322.25,2343.25,2320,2342.5,17.5,2342,1496,6902,0.042727273,0.276994683,0.238987429,0.070223849,0.379435126,0.098539732,0,0.73,1290.2,2.596,0.002012091,-0.184,1.502000641,,,,,,,
213,4/18/2017,-0.33,2342,2344.25,2327.75,2335,7.75,2334.25,2544,6985,0.040545455,0.303436889,0.239619502,0.070651143,0.380921787,0.098317217,0,-2.75,1292.4,2.529,0.001956825,-0.246,1.53649987,,,,,,,
214,4/19/2017,-0.15,2334.5,2346,2328.5,2329.5,3.5,2330.75,2009,7775,0.048181818,0.279698932,0.239559877,0.070615247,0.380790372,0.098329382,0,1.05,1281.7,2.5345,0.001977452,-0.200909091,1.5374995,,,,,,,
215,4/20/2017,0.78,2331.25,2355.25,2330,2349.25,18.25,2349,2660,8132,0.063818182,0.291202893,0.240835485,0.07090766,0.382650805,0.099020166,0,0.26,1282.1,2.542,0.001982685,-0.222181818,1.52253771,,,,,,,
216,4/21/2017,-0.19,2349.25,2352.75,2337.75,2342.25,4.5,2344.5,1777,8864,0.060363636,0.292594575,0.242372979,0.07109974,0.384572459,0.100173498,0,-0.59,1287.4,2.5375,0.001971027,-0.226545455,1.523254579,,,,,,,
217,4/24/2017,0.97,2355,2374,2355,2367.5,22.75,2367.25,3095,9059,0.077272727,0.321875044,0.244133839,0.071857438,0.387848714,0.100418963,0,1.5,1275.9,2.5525,0.002000549,-0.165454545,1.52390801,,,,,,,
218,4/25/2017,0.64,2367.25,2386.75,2365.5,2381.25,15.25,2382.5,6660,9541,0.076545455,0.401799097,0.248218553,0.074321747,0.396862048,0.099575059,0.004937049,1.86,1265.4,2.5785,0.002037696,-0.082181818,1.506770757,,buy,82," (195,365.00)",,,
219,4/26/2017,-0.12,2380.5,2392.25,2379.5,2379.5,2.75,2379.75,2808,13229,0.078,0.402022135,0.25189939,0.076838609,0.405576608,0.098222172,0,0.65,1262.1,2.5885,0.002050947,-0.078181818,1.5084467,,sell,-82," 195,139.50 ",,,
